Header_Length,Protocol_Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot_sum,Min,Max,AVG,Std,Tot_size,IAT,Number,Magnitude,Radius,Covariance,Variance,Weight,Label
67,6,0.25559767265732736,198,63,135,0,0,0,0,1,0,0,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,327,83,1434,758.5,64.76630536239828,499,0.025898841624562623,12,0.18927585803660596,0.6510713491821969,0.29092572777982284,0.04143432491890009,0.5028957475717051,Benign
65,6,2.7528932713051395,1431,683,748,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7002,58,1230,644.0,46.494766517054074,18370,0.005765517400117069,8,0.8413449561856323,0.3231233401813307,0.9711706294949993,0.6602353398817558,3.2927485691837157,Benign
64,6,2.6027223928880057,1131,243,888,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3976,49,1312,680.5,83.08868606182335,5761,0.006287487787317986,12,1.3782397301622784,1.4187212709032582,0.14376097369077367,1.4649256771211019,2.9097035067938375,Benign
57,6,0.5882224671366187,228,148,80,0,0,0,1,1,0,0,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,993,73,1646,859.5,97.18803209413704,3207,0.0062202511326819015,1,1.4168073537205583,0.9281144881704243,0.13896345302237711,0.25537494247802095,3.470711259881167,Benign
59,6,0.26370176239843013,436,333,103,0,0,0,0,1,0,0,7,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3535,65,1300,682.5,71.47761151552928,12646,0.0032732042329347687,13,1.2079159560385868,1.202610264901892,0.27033441010020554,0.21187381500807878,4.036627878079823,Benign
55,6,0.18036964476503625,55,27,28,0,0,0,0,0,0,0,6,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,473,76,1309,692.5,74.99463002709813,2011,0.02952008130959898,8,2.039247268787742,0.11624058895845435,0.8068625676262792,0.00011367893804759,1.9558184094364341,Benign
55,6,1.1984680709663174,489,234,255,0,0,0,0,1,0,0,5,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,855,71,1592,831.5,32.61330847905662,2019,0.006405239463443034,12,1.2784715405355713,1.4862259627012495,0.8789041537807784,0.07164965746982488,4.62873695324297,Benign
50,47,0.7592295122042458,50,17,33,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,425,79,1296,687.5,78.90769799585064,1658,0.002131553910936678,10,2.669407948294259,1.9579056540607525,0.7231260812639695,0.17190275693278884,4.951979729042433,Benign
56,17,0.5974728984659872,507,378,129,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2236,76,1784,930.0,78.25025763623427,3118,0.008908149184947678,12,2.01942728731541,2.942166153561575,0.3799199173701914,0.19324938288961757,3.8953243841722753,Benign
47,6,0.5395033694461498,1086,747,339,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1505,83,1493,788.0,16.272387216204017,2349,0.02230604003701773,11,0.7905750203562745,0.5731289611323812,0.03179714021668312,0.204394746563358,3.8703927908493103,Benign
56,6,0.6712727477242528,397,308,89,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1134,64,1415,739.5,10.873114316735304,4177,0.0021163990623999213,5,0.31743920839760076,1.6567751492105616,0.5917484491758614,0.03405624861642592,3.531599600656309,Benign
45,6,0.9708381257646133,210,64,146,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1212,64,1400,732.0,4.037843026110842,2163,0.012606950431925503,12,0.9514527990025855,1.882583435364153,0.38137189279501293,1.2838752555070299,1.9071576969989485,Benign
76,47,1.5325276515019157,678,526,152,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6769,67,1837,952.0,72.51797717170153,17444,0.008335074136580935,9,3.1044240948470785,2.2586013440200503,0.2254093536789743,0.34578619538307986,2.775739894561591,Benign
68,6,0.5003052311011337,162,115,47,0,1,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1607,79,1371,725.0,69.78816820934657,4893,0.011345548609733752,10,0.8896234687646695,1.3646121885999898,0.5388468615576055,2.0952792749881493,3.1590513505177533,Benign
51,6,0.7694566749983256,482,376,106,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4088,60,1808,934.0,54.58158764557658,16163,0.011953347886793909,8,3.894283754283242,0.08794973991581534,0.35333297495504423,0.5726659577242523,4.03736368571727,Benign
45,17,0.6536533708322105,735,281,454,0,1,0,0,1,0,0,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4358,72,1425,748.5,74.43103530935932,20360,0.012594105800620274,13,1.2269133454653591,0.41752962462618304,0.895634877494787,0.11160698308134442,1.5067672450773992,Benign
64,6,0.9895283704664887,501,274,227,0,0,0,0,1,0,0,4,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4384,75,1785,930.0,66.90310935997304,9708,0.014788948471206223,10,0.3031095777446904,0.9137802185728877,0.6472929263878014,1.612198535098141,0.7579923948030763,Benign
50,17,0.22624544001480063,291,90,201,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2030,66,1566,816.0,82.63500524688092,4770,0.0020262680004002305,11,0.9285000482373276,2.145033033843414,0.8198877740536658,0.6651395876329147,1.8874269597803466,Benign
53,17,2.4258268821784656,266,211,55,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,417,61,1339,700.0,78.16452239686605,1328,0.009321468732170199,9,0.4501123738247228,1.7569296048313188,0.29965691764026614,0.30563915070009323,2.091240042157858,Benign
65,6,1.175741016629249,99,70,29,0,0,0,0,1,0,0,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,799,48,1564,806.0,71.54245299497487,2578,0.03191582792636769,12,1.848914576355746,3.334403523698979,0.1669310142849808,1.288350450263346,2.5625786044459855,Benign
72,17,0.5606031155318221,469,135,334,0,0,0,0,0,0,0,4,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3616,63,1327,695.0,85.77796665329433,13447,0.0047416560511962975,11,0.533821159492522,0.6958352071543511,0.6266409166926011,0.41818413324583364,0.8846857338457403,Benign
62,47,2.9360280578682403,648,512,136,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5745,85,1344,714.5,2.00749127384816,13397,0.01613154526024851,18,1.6403504730596792,0.6463367609389303,0.5778739352129978,0.718032685128517,3.252017977630308,Benign
60,6,1.547359109547544,74,52,22,0,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,256,63,1428,745.5,35.23401030721677,256,0.018242290119892226,7,0.27969127636224533,1.8301612751167653,0.04926641876460758,0.33007391705277234,3.1386454205487966,Benign
66,6,1.2225153994521996,398,189,209,0,0,0,0,1,0,0,8,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3115,50,1403,726.5,25.750123935262714,10266,0.0010334027243844679,14,1.4828822581941914,1.9547964285270216,0.18605217794699946,0.9624371680947403,1.301274777727674,Benign
81,6,0.6238821985133727,792,344,448,1,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4723,73,1311,692.0,2.6253512899198057,7601,0.09587340834301737,7,0.5648824137618138,0.6287211506036658,0.13731846446546836,0.634978828850479,3.6373068637476464,Benign
54,17,1.5055834671423631,1103,797,306,1,0,0,0,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7568,80,1539,809.5,61.06266787440363,10966,0.007866543529217415,11,1.444931374713779,1.44583884489948,0.8211155898928774,0.2433994401020968,2.9775722923665513,Benign
58,17,1.6957009564365504,257,136,121,0,0,0,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2558,64,1759,911.5,42.1455152428502,12654,0.0017310469851029566,21,2.2395705163317863,1.6671712078969356,0.7377571839932867,0.039805859213661754,1.9749581407447472,Benign
46,17,0.12085403907579706,620,486,134,0,0,0,0,1,0,0,5,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4223,41,1461,751.0,95.16785385004438,9345,0.006353086048387832,4,1.1431799842557295,2.094107354975189,0.026399795373804213,0.9615324924262278,0.5480814852700837,Benign
61,6,2.4714818944779227,1584,765,819,0,0,0,0,1,0,0,8,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8698,55,1593,824.0,50.208068891565695,30662,0.019182397881523063,14,0.7439697419134353,0.40559251876845437,0.12545973763494767,0.23910982762871952,4.2098938592502915,Benign
62,47,1.1072847822689047,553,199,354,0,0,0,0,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5352,61,1627,844.0,23.94558049851699,22960,0.00552796029781341,7,1.857102063071674,2.0187183296194715,0.717995464903445,0.04002597019152565,4.217517515384017,Benign
59,17,1.3074297483710207,135,74,61,1,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,372,59,1409,734.0,58.083370012757484,1287,0.003896469506931538,10,0.2522568789436084,0.10071057413240214,0.24542648024108193,1.560639943791809,4.962958838647586,Benign
71,17,0.4082875679753764,102,25,77,0,0,0,0,1,0,0,5,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,371,72,1880,976.0,34.723751913112956,579,0.0001241530121770783,12,1.4572612821905016,1.719291504558372,0.7368314665399953,1.151166222744729,2.6269815930848317,Benign
60,6,4.28133791755935,115,74,41,0,0,0,0,1,0,0,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,682,55,1320,687.5,73.73638609182377,741,0.0029196238685374556,9,0.051530488524828666,1.5631584572793789,0.5998747388181735,0.5720941835641116,1.9670370141481228,Benign
52,6,1.3983351277821652,524,219,305,0,0,0,0,1,0,0,8,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4650,63,1678,870.5,104.99435086898403,12116,0.007946046832283204,15,0.693568259009167,0.17485344423686533,0.8759503338530257,0.18954960529591203,4.93555721290384,Benign
55,17,0.21152800741531463,1860,496,1364,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5780,55,1445,750.0,7.903535078722221,27464,0.011585626722990936,5,0.999396718920138,0.8167379753999635,0.570255431072486,0.2850002802974289,2.3349368803044266,Benign
56,17,0.9662166676451567,357,264,93,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1743,72,1172,622.0,36.436976110520774,7674,0.016380071137723457,6,0.2079372938033175,0.46103252729808797,0.8227522151625649,0.10341223160448754,1.8005701347374563,Benign
66,17,1.1701570584316348,240,107,133,0,0,0,0,1,0,0,5,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,573,67,1610,838.5,46.444290707650815,2586,0.0005933407046085121,7,1.3733354858219777,0.23142028508860912,0.22445278527271229,0.6906792764442864,4.947450965025922,Benign
70,17,0.14308965272787688,263,95,168,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1050,82,1564,823.0,43.02857225682279,2714,0.0038627607572087165,6,0.23397103011990783,1.1202360954189146,0.2247627517694536,0.7336159358001882,2.594442604155524,Benign
56,17,2.4559423759004995,281,157,124,0,0,0,0,1,1,0,7,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1376,59,1510,784.5,32.71417295412598,4434,0.00985155863691188,4,0.2879258900854761,0.35950434561582734,0.695164189316556,0.4624612384944539,3.8232011323882737,Benign
36,6,1.3464690719714636,97,64,33,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,574,71,1834,952.5,77.7764269422575,2180,0.0037028369268388584,9,0.7794375199206423,1.9607563867580131,0.9515251741045528,0.34403013609140476,2.1634432671101926,Benign
75,47,1.5852501682133304,238,179,59,0,0,0,1,1,0,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006,69,1419,744.0,58.220832201004725,2116,0.0016990857872898374,7,2.4050707216078644,2.248268932915843,0.6895393911182695,0.6188768602137784,2.834819318694578,Benign
55,47,2.2267833958872405,323,173,150,0,0,0,1,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1948,76,1512,794.0,45.06511771367236,7069,0.017066531091422258,11,0.455993716744842,2.344299332474117,0.5366559944924549,0.8950883609079552,2.315727881039249,Benign
57,6,4.544793358029404,100,71,29,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,752,61,1575,818.0,94.36872554027326,2431,0.018821833323183827,10,2.213136438875093,1.3613198094513324,0.154816087215204,0.4948684606936412,0.6876107247363175,Benign
65,6,1.076792777038946,450,315,135,0,0,0,0,0,0,0,11,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1255,65,1782,923.5,55.48938284844727,4925,0.01143162794516497,12,0.8307490473508524,0.09053342905108075,0.09067426925584599,1.414075935773469,1.9469290951704494,Benign
53,6,1.9483968759601393,300,93,207,1,0,0,0,1,0,0,2,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,929,58,1818,938.0,55.299228884385506,1212,0.0037213309836778893,10,2.5929636817794464,0.029398505904938088,0.4738489950702819,0.03703957160077015,4.1368781770118765,Benign
54,6,0.682457828923873,347,89,258,0,0,0,0,1,0,0,6,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1428,66,1289,677.5,22.59507917295561,6206,0.02576874620345138,12,1.383750881524669,1.9838050119384962,0.013862919058476808,0.7484508322813486,2.4203713950744614,Benign
52,6,0.9449059028514161,252,77,175,0,0,0,0,0,0,0,7,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,980,54,1410,732.0,23.414011857649882,1700,0.008589272863368773,9,1.7099674357141847,0.3483797681214298,0.12740169772887033,0.4253860280327964,3.9945398134470116,Benign
67,6,0.09473794260706947,96,57,39,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,539,54,1437,745.5,62.23512527375964,2190,0.008844052422818664,11,0.8157594802270467,0.8274379330686653,0.47911223337152553,0.04627616264501311,1.0844523920385276,Benign
59,6,0.9660909058767118,705,383,322,1,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1464,64,1416,740.0,64.57405912905655,6367,0.0036042579965357775,8,0.2815941703123679,0.7973794786239815,0.3270718524585434,0.06974722081923534,1.9144513881154979,Benign
64,17,0.9782843252081241,169,129,40,0,0,0,0,1,0,0,3,1,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,638,58,1172,615.0,62.45606201709358,2227,0.003320113464302159,10,0.22685940369157764,1.9378012194704646,0.8263615458506058,0.26932159788448434,4.1566102262395646,Benign
46,17,1.0133736723154165,325,211,114,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2124,56,1556,806.0,40.59960927140001,2139,0.01996665139369651,13,1.1049800129077558,3.234593358664093,0.4475028577330378,0.36419693746366466,2.165353292280453,Benign
59,6,0.4300451103820431,191,93,98,0,0,0,0,1,0,0,9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1835,56,1603,829.5,39.781945493189205,7265,0.005586009548901252,10,3.7795587364212055,1.2576817786864813,0.3586594627099695,0.3625780105109324,4.385591989121032,Benign
73,17,1.1526085009715343,122,54,68,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,984,58,1250,654.0,12.904176295224737,3011,0.01783469995334079,7,1.5536103581044882,1.5571885474261262,0.7989303928678737,0.22695033218110106,3.4398632748424496,Benign
71,6,0.6172493345141483,478,297,181,0,0,0,1,1,0,0,6,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,948,58,1695,876.5,53.54060343837996,4667,0.009533260856907231,9,0.023513557842593347,1.244174177713115,0.4029652490493798,0.505449048689045,4.525646267192608,Benign
69,6,2.3308010110442146,658,151,507,0,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6207,59,1455,757.0,16.661220433859597,6661,0.003515822425941147,8,1.2272579744840222,0.23662243164516306,0.4501908070970294,0.39391678769233107,3.546833608979259,Benign
54,6,1.0108302470227155,1071,340,731,0,0,0,0,1,0,0,5,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9115,63,1509,786.0,5.429396927815638,28102,0.00352472908348597,11,0.9761879419258241,2.1235592884934347,0.16409101178998275,1.0943446388056564,1.2477324994429186,Benign
63,6,0.5550069057327196,3466,905,2561,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9727,56,1771,913.5,48.043753648576676,48112,0.01741544225600297,11,0.1555467919036666,1.2327837385639213,0.48283956329709676,0.5056149715733442,2.4139354521777934,Benign
51,47,1.909989849936105,311,214,97,0,0,0,0,1,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,662,84,1147,615.5,27.17631131496501,2244,0.0003350304934159895,11,1.332720429000683,1.432833945026533,0.10458125488707581,0.6964423173705265,3.3602458762697753,Benign
44,1,1.5045781967710568,383,257,126,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3497,45,1539,792.0,41.68459380103742,4576,0.002383009899263829,13,0.23423698117529357,0.20340605279043755,0.7486780389135248,1.1923905981191378,0.783519901810998,Benign
80,6,1.703727991526952,98,42,56,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,356,75,1804,939.5,20.332171318031694,1320,0.00020330728376354067,11,0.2573841017932681,2.1918528735053,0.487299265274717,0.673719919619513,1.1683404211588158,Benign
48,6,0.3086597337458379,418,323,95,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1103,72,1376,724.0,82.73942066284431,5457,0.018067476729697954,6,1.1849253888414832,2.135818921727328,0.9718589666721341,1.1978702265153751,2.2060964047437386,Benign
55,17,1.165091920594695,72,24,48,0,0,0,0,1,0,0,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,412,68,1049,558.5,62.60180504060925,2029,0.011028826729057806,12,2.0250990344236475,0.894942822274434,0.3552789315650343,0.6452700757515204,2.112182539589857,Benign
61,6,0.575298045849433,548,316,232,0,0,0,0,1,0,0,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4236,62,1721,891.5,69.81614161022296,11882,0.002615754458822821,11,2.828263986447805,3.0356639217387045,0.24421632821113826,0.73377388178518,0.6326699795585543,Benign
56,6,0.6912218973627684,94,25,69,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,355,76,1582,829.0,42.14688457122302,471,0.002883018394313232,6,0.741526307545859,1.2521053362133463,0.5321336745440588,0.8594578816345249,2.8604749466693398,Benign
75,17,1.252059084016539,418,224,194,0,0,0,0,1,0,0,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1503,79,1623,851.0,33.47375067164343,2236,0.027236815479554883,9,1.7796110878739553,1.1072064150290728,0.009498096569457326,0.09030867750853533,2.799378006150892,Benign
62,17,1.0363771864413711,200,153,47,0,0,0,0,1,0,0,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1492,68,1673,870.5,95.93788333545405,7074,0.0037119530044912087,10,0.813372450434368,0.5379590206526716,0.6483676958881831,0.6543926931915564,3.5729138106103697,Benign
46,17,0.2982094967677118,89,20,69,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,668,59,1906,982.5,36.574267385881726,2899,0.01780862771226457,16,2.3588474338842986,0.3970170717088597,0.14019326152075495,0.09953014186329456,0.6088317151097897,Benign
63,6,1.0010113434870942,140,29,111,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1136,67,1467,767.0,67.35870988716368,2140,0.013126696871034509,10,2.136843070964783,0.08782787155009064,0.8416775446563854,0.13023000514351224,0.9396780476454697,Benign
56,17,0.28262226811060764,618,166,452,0,1,0,0,1,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1531,55,1117,586.0,23.460474512949425,5876,0.013069283892685222,16,2.119176849823784,0.05795601127133021,0.5401202422520048,0.37889874142156915,3.6507519370086206,Benign
55,6,1.4199396038730008,267,188,79,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1663,73,1289,681.0,113.4968069944567,7406,0.0012647385777541976,10,1.402591364122309,0.8376519413677225,0.17130233813568896,0.51502373888786,2.0059280577978607,Benign
50,6,2.548570412654307,73,38,35,0,0,0,0,1,0,0,1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,222,62,1767,914.5,32.90227894025395,304,0.009437135563870972,8,1.0385221004824752,0.5687810799077964,0.7807637119571028,0.27362733293155356,2.8077361336926367,Benign
42,6,2.663671616836516,918,297,621,0,1,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6143,63,1526,794.5,12.023712244729893,16161,0.005989908691455277,8,1.5145223639228984,1.7459679243059527,0.5971326221569908,0.166645842698611,4.72511535333433,Benign
44,1,1.8543748999032967,278,137,141,0,0,0,0,1,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1260,52,1372,712.0,84.74498548594133,6244,0.0013117811600121207,9,2.6041975740714496,0.4054757739936691,0.8450541651114062,1.2992486547639386,2.10174124361217,Benign
48,6,3.0699405877152923,2577,593,1984,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20847,69,1201,635.0,54.521394999831884,51891,0.004780260338788231,13,2.202876440183187,1.707056057998107,0.7707826283933437,0.8704171143399577,3.009319456771143,Benign
68,6,1.4541928580032133,523,123,400,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2307,66,1513,789.5,47.40458939865409,10492,0.0072382818461911285,15,2.8528001034064996,1.9555710840648426,0.5191885030260015,0.6622717738325452,1.0970531789578515,Benign
54,6,2.0331664672557945,333,138,195,0,0,0,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2194,74,1526,800.0,97.13517405299012,5641,0.010372002188561054,7,2.2050446777456774,1.9076232437887608,0.04563115729039435,0.04323602763434947,0.9716719277710237,Benign
56,17,2.570927161141121,496,200,296,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4853,73,1365,719.0,81.34359557587054,16043,0.006290714419632573,6,3.029196373212816,1.2101318298743893,0.29188320504578547,0.20502016987725546,3.187302540224915,Benign
50,6,0.15675876051033066,318,157,161,0,0,0,0,1,0,0,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2635,70,1892,981.0,122.99568619721853,6628,0.01472028654381962,13,0.5175071853437347,0.23062319932735276,0.2118188896632296,0.1944681472869918,1.0559037443691,Benign
67,17,0.7529295511394727,1716,969,747,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10019,59,1454,756.5,88.34355743500613,32584,0.004675035329229129,5,0.09362958198334148,1.0893855927467606,0.6053442915895011,0.504850351553115,2.7283484642303377,Benign
55,6,1.2349790652270263,235,159,76,0,0,0,1,0,0,0,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2062,77,1533,805.0,20.54924702156398,4101,0.0004631263910711259,12,1.337611680655489,1.675895802675278,0.5578455879378278,0.5577721020782428,3.328420076882296,Benign
65,47,0.06339941129793719,208,97,111,0,0,0,0,0,0,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1590,53,1267,660.0,10.367565456113567,1846,0.0033854679302313564,10,2.280949945068705,0.5782442008925681,0.9195681517947493,1.2799004997240195,1.6457179131840558,Benign
54,6,1.5862813461596552,812,598,214,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2971,70,1669,869.5,53.64029413614034,8668,0.009175896388158779,8,1.6991871731249983,1.5391213499691259,0.48834683078631147,0.4651856077459643,2.0252316233491854,Benign
49,17,1.7426902252873306,48,13,35,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,423,59,1645,852.0,64.25746797942612,858,0.01733453536692938,20,3.207224256986686,0.3604299173721546,0.2863898465259529,0.5587107029932463,0.6970640842994742,Benign
70,6,3.2631906101736226,530,213,317,1,0,0,0,1,0,0,8,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1924,51,1747,899.0,26.877611653113206,9146,0.002688435833876788,13,1.6281796519621614,0.7828069613430264,0.6780775956084002,0.32466089127285946,0.8897654825800219,Benign
50,6,1.8151871974132123,1071,771,300,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4936,66,1858,962.0,106.26825014663386,21792,0.0053783263925387135,10,0.43871010706764957,1.4034484325355787,0.7009563815393818,1.1321336221474576,4.299321001697116,Benign
72,6,0.9184793500549088,816,447,369,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6983,78,1532,805.0,68.43260464463529,13465,0.001871014915698994,7,0.21173525819607142,2.244476858046426,0.48542612191298384,0.19506921115584275,0.7234693192986469,Benign
56,6,1.5658505640169342,221,68,153,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1687,85,1604,844.5,33.149634378645175,6812,0.001983692171237865,10,0.14936317040329639,0.6228893517022441,0.4724751864387081,0.40763475849057934,3.6004466956720806,Benign
39,17,2.1846342078656313,244,65,179,0,0,0,0,0,0,0,6,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2406,58,1577,817.5,72.43472840464872,11991,0.02815331143750147,14,0.48962677871606664,0.4998949628222209,0.6429760827450681,0.8984355017505643,4.513871931684245,Benign
59,17,1.9753568253849618,481,212,269,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1963,70,1521,795.5,33.63349407744393,3510,0.01453311084552112,15,2.5872268069202895,2.454132896867266,0.7188017953392768,0.5597278468274443,2.3338240936855374,Benign
47,6,0.2063769620282006,504,269,235,0,0,0,0,0,0,0,4,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4895,68,1587,827.5,72.30299152023494,16677,0.019461483159319556,7,1.7548666979710652,0.5436005853619312,0.12130305813248254,1.2123154702898735,1.6295464749330604,Benign
